point_id,latitude,longitude,arrondissement,heat_class,heat_label,total_features,collisions_n,collisions_victimes,collisions_morts,collisions_blesses_graves,collisions_blesses_legers,collisions_gravite_pire,permis_n,permis_logements,permis_types_top,entraves_n,entraves_actives,entraves_raisons_top,entraves_fin_derniere,arbres_n,arbres_especes_top,arbres_dhp_moyen,emplacements_arbres_n
P06154,45.4936,-73.5736,Ville-Marie,5,Îlot de chaleur,4,0,0,0,0,0,,4,0,Transformation(3); Travaux extérieurs(1),0,0,,,0,,,0
P06155,45.4936,-73.5728,Ville-Marie,4,Température plus chaude que la moyenne (à risque),1,0,0,0,0,0,,1,0,Travaux extérieurs(1),0,0,,,0,,,0
P06156,45.4936,-73.5726,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Érable argenté Pyramidal(1),44,1
P06157,45.4936,-73.5724,Ville-Marie,4,Température plus chaude que la moyenne (à risque),10,0,0,0,0,0,,0,0,,0,0,,,5,Thuya occidental(2); Peuplier Tower(2); Peuplier blanc pyramidal(1),11.8,5
P06158,45.4936,-73.5712,Ville-Marie,3,Température plus proche de la moyenne,2,0,0,0,0,0,,0,0,,0,0,,,1,Orme d'Amérique(1),28,1
P06159,45.4936,-73.571,Ville-Marie,3,Température plus proche de la moyenne,4,0,0,0,0,0,,0,0,,0,0,,,2,Orme d'Amérique(1); Chicot du Canada(1),21,2
P06160,45.4936,-73.5708,Ville-Marie,3,Température plus proche de la moyenne,8,0,0,0,0,0,,0,0,,0,0,,,4,Épinette du Colorado(2); Pin noir d'Autriche(1); Orme Groeneveld(1),13.5,4
P06161,45.4936,-73.5706,Ville-Marie,3,Température plus proche de la moyenne,7,0,0,0,0,0,,0,0,,0,0,,,3,Épinette du Colorado(2); Tilleul à petites feuilles(1),13.7,4
P06162,45.4936,-73.5704,Ville-Marie,3,Température plus proche de la moyenne,10,0,0,0,0,0,,2,0,Transformation(2),0,0,,,4,Tilleul à petites feuilles(2); Chicot du Canada(1); Ulmus x 'Morton Glossy' (Triumph TM)(1),26.5,4
P06163,45.4936,-73.5702,Ville-Marie,3,Température plus proche de la moyenne,2,0,0,0,0,0,,0,0,,0,0,,,1,Tilleul à petites feuilles(1),48,1
P06164,45.4936,-73.5698,Ville-Marie,3,Température plus proche de la moyenne,4,0,0,0,0,0,,2,0,Transformation(2),0,0,,,1,Pommier(1),25,1
P06165,45.4936,-73.5696,Ville-Marie,3,Température plus proche de la moyenne,2,0,0,0,0,0,,0,0,,0,0,,,1,Pommier(1),25,1
P06166,45.4936,-73.5694,Ville-Marie,3,Température plus proche de la moyenne,1,0,0,0,0,0,,1,0,Transformation(1),0,0,,,0,,,0
P06167,45.4936,-73.5692,Ville-Marie,3,Température plus proche de la moyenne,2,0,0,0,0,0,,2,0,Transformation(2),0,0,,,0,,,0
P06168,45.4936,-73.569,Ville-Marie,3,Température plus proche de la moyenne,3,0,0,0,0,0,,1,0,Transformation(1),0,0,,,0,,,2
P06169,45.4936,-73.5688,Ville-Marie,3,Température plus proche de la moyenne,2,0,0,0,0,0,,0,0,,0,0,,,0,,,2
P06170,45.4936,-73.5686,Ville-Marie,4,Température plus chaude que la moyenne (à risque),1,0,0,0,0,0,,1,0,Transformation(1),0,0,,,0,,,0
P06171,45.4936,-73.5676,Ville-Marie,3,Température plus proche de la moyenne,2,0,0,0,0,0,,0,0,,0,0,,,1,Érable Autumn Blaze(1),24,1
P06172,45.4936,-73.5674,Ville-Marie,3,Température plus proche de la moyenne,9,0,0,0,0,0,,9,0,Travaux extérieurs(4); Travaux intérieurs(3); Transformation(1),0,0,,,0,,,0
P06173,45.4936,-73.5672,Ville-Marie,3,Température plus proche de la moyenne,2,0,0,0,0,0,,0,0,,0,0,,,1,Amélanchier du Canada(1),27,1
P06174,45.4936,-73.5664,Ville-Marie,3,Température plus proche de la moyenne,4,0,0,0,0,0,,0,0,,0,0,,,2,Févier Skyline(2),24,2
P06175,45.4936,-73.5662,Ville-Marie,3,Température plus proche de la moyenne,6,0,0,0,0,0,,0,0,,0,0,,,3,Érable de Norvège Deborah(1); Érable de Norvège(1); Févier Skyline(1),25.3,3
P06176,45.4936,-73.566,Ville-Marie,3,Température plus proche de la moyenne,15,9,3,0,0,3,Léger,0,0,,0,0,,,2,Févier d'Amérique(1); Érable Autumn Blaze(1),13,4
P06177,45.4936,-73.5658,Ville-Marie,3,Température plus proche de la moyenne,10,0,0,0,0,0,,0,0,,0,0,,,5,Févier d'Amérique(2); Érable Autumn Blaze(2); Érable de Norvège Deborah(1),14,5
P06178,45.4936,-73.5644,Ville-Marie,4,Température plus chaude que la moyenne (à risque),4,0,0,0,0,0,,0,0,,0,0,,,2,Ginkgo à feuilles bilobées(2),7.5,2
P06179,45.4936,-73.5642,Le Sud-Ouest,4,Température plus chaude que la moyenne (à risque),23,22,2,0,0,2,Léger,1,-2,Démolition(1),0,0,,,0,,,0
P06180,45.4936,-73.5638,,5,Îlot de chaleur,1,1,0,0,0,0,Dommages matériels (sous seuil),0,0,,0,0,,,0,,,0
P06181,45.4936,-73.5622,Le Sud-Ouest,5,Îlot de chaleur,4,0,0,0,0,0,,1,0,Transformation(1),0,0,,,0,,,3
P06182,45.4936,-73.562,,5,Îlot de chaleur,12,12,5,0,0,5,Léger,0,0,,0,0,,,0,,,0
P06183,45.4936,-73.5614,Le Sud-Ouest,5,Îlot de chaleur,2,0,0,0,0,0,,2,0,Transformation(1); Abattage d'arbres(1),0,0,,,0,,,0
P06184,45.4936,-73.56,Le Sud-Ouest,4,Température plus chaude que la moyenne (à risque),1,0,0,0,0,0,,0,0,,1,1,Construction/rénovation sans excavation(1),2026-06-19,0,,,0
P06185,45.4936,-73.5598,,4,Température plus chaude que la moyenne (à risque),10,10,2,0,0,2,Léger,0,0,,0,0,,,0,,,0
P06186,45.4936,-73.5596,Le Sud-Ouest,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Ginkgo à feuilles bilobées(1),6,1
P06187,45.4936,-73.5592,Le Sud-Ouest,4,Température plus chaude que la moyenne (à risque),4,0,0,0,0,0,,4,0,Travaux intérieurs(2); Démolition(1); Travaux extérieurs(1),0,0,,,0,,,0
P06188,45.4936,-73.5586,Le Sud-Ouest,4,Température plus chaude que la moyenne (à risque),4,0,0,0,0,0,,0,0,,0,0,,,2,Érable argenté(1); Orme Pioneer(1),5.5,2
P06189,45.4936,-73.5584,Le Sud-Ouest,4,Température plus chaude que la moyenne (à risque),23,19,5,0,0,5,Léger,0,0,,0,0,,,2,Érable argenté Pyramidal(1); Ginkgo à feuilles bilobées(1),15,2
P06190,45.4936,-73.5582,Le Sud-Ouest,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Chicot du Canada 'Espresso'(1),5,1
P06191,45.4936,-73.558,Le Sud-Ouest,4,Température plus chaude que la moyenne (à risque),3,1,0,0,0,0,Dommages matériels (sous seuil),0,0,,0,0,,,1,Févier Shademaster(1),5,1
P06192,45.4936,-73.5578,Le Sud-Ouest,4,Température plus chaude que la moyenne (à risque),4,0,0,0,0,0,,0,0,,0,0,,,2,Chicot du Canada(1); Poirier Chantecleer(1),5.5,2
P06193,45.4936,-73.5574,Le Sud-Ouest,4,Température plus chaude que la moyenne (à risque),3,0,0,0,0,0,,0,0,,0,0,,,1,Chicot du Canada(1),10,2
P06194,45.4936,-73.5572,Le Sud-Ouest,4,Température plus chaude que la moyenne (à risque),6,4,1,0,0,1,Léger,0,0,,0,0,,,1,Chicot du Canada(1),16,1
P06195,45.4936,-73.557,Le Sud-Ouest,4,Température plus chaude que la moyenne (à risque),1,0,0,0,0,0,,0,0,,0,0,,,0,,,1
P06196,45.4936,-73.5556,Le Sud-Ouest,3,Température plus proche de la moyenne,3,0,0,0,0,0,,0,0,,0,0,,,0,,,3
P06197,45.4936,-73.5554,Le Sud-Ouest,3,Température plus proche de la moyenne,2,0,0,0,0,0,,2,0,Transformation(1); Travaux extérieurs-intérieurs(1),0,0,,,0,,,0
P06198,45.4934,-73.5848,Ville-Marie,3,Température plus proche de la moyenne,5,0,0,0,0,0,,1,0,Transformation(1),0,0,,,2,Orme Morton (Accolade TM)(2),10,2
P06199,45.4934,-73.5846,Ville-Marie,3,Température plus proche de la moyenne,7,0,0,0,0,0,,5,0,Transformation(5),0,0,,,1,Févier Skyline(1),20,1
P06200,45.4934,-73.5844,Ville-Marie,3,Température plus proche de la moyenne,2,0,0,0,0,0,,0,0,,0,0,,,0,,,2
P06201,45.4934,-73.584,Ville-Marie,4,Température plus chaude que la moyenne (à risque),5,0,0,0,0,0,,0,0,,0,0,,,2,Érable de Norvège colonnaire(1); Chicot du Canada(1),7,3
P06202,45.4934,-73.5838,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Févier Skyline(1),23,1
P06203,45.4934,-73.5836,Ville-Marie,4,Température plus chaude que la moyenne (à risque),6,0,0,0,0,0,,0,0,,0,0,,,3,Érable de Norvège colonnaire(3),20.3,3
P06204,45.4934,-73.5834,Ville-Marie,4,Température plus chaude que la moyenne (à risque),4,0,0,0,0,0,,0,0,,0,0,,,2,Nom français(1); Orme Morton (Accolade TM)(1),12.5,2
P06205,45.4934,-73.5832,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Ulmus x New Horizon(1),15,1
P06206,45.4934,-73.583,Ville-Marie,4,Température plus chaude que la moyenne (à risque),4,0,0,0,0,0,,4,0,Transformation(4),0,0,,,0,,,0
P06207,45.4934,-73.5824,Ville-Marie,4,Température plus chaude que la moyenne (à risque),1,0,0,0,0,0,,1,0,Transformation(1),0,0,,,0,,,0
P06208,45.4934,-73.582,Ville-Marie,4,Température plus chaude que la moyenne (à risque),11,3,0,0,0,0,Dommages matériels,0,0,,0,0,,,4,Chicot du Canada(2); Orme Homestead(1); Orme Morton (Accolade TM)(1),13.5,4
P06209,45.4934,-73.5816,Ville-Marie,4,Température plus chaude que la moyenne (à risque),4,0,0,0,0,0,,2,0,Transformation(2),0,0,,,1,Ostryer de Virginie(1),14,1
P06210,45.4934,-73.5814,Ville-Marie,4,Température plus chaude que la moyenne (à risque),8,0,0,0,0,0,,6,2,Transformation(6),0,0,,,1,Orme d'Amérique(1),56,1
P06211,45.4934,-73.5812,Ville-Marie,5,Îlot de chaleur,2,0,0,0,0,0,,0,0,,0,0,,,1,Chicot du Canada(1),40,1
P06212,45.4934,-73.581,Ville-Marie,5,Îlot de chaleur,4,0,0,0,0,0,,2,0,Travaux extérieurs(2),0,0,,,1,Chicot du Canada(1),11,1
P06213,45.4934,-73.58,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,1,0,Transformation(1),0,0,,,0,,,1
P06214,45.4934,-73.5798,Ville-Marie,4,Température plus chaude que la moyenne (à risque),41,13,0,0,0,0,Dommages matériels,22,0,Transformation(22),0,0,,,2,Orme Morton (Accolade TM)(1); Févier Skyline(1),5.5,4
P06215,45.4934,-73.5796,Ville-Marie,4,Température plus chaude que la moyenne (à risque),6,0,0,0,0,0,,1,0,Transformation(1),0,0,,,2,Orme Morton (Accolade TM)(1); Févier Skyline(1),12,3
P06216,45.4934,-73.5792,Ville-Marie,4,Température plus chaude que la moyenne (à risque),16,0,0,0,0,0,,16,17,Travaux intérieurs(8); Travaux extérieurs(3); Travaux d'agrandissement(2),0,0,,,0,,,0
P06217,45.4934,-73.5788,Ville-Marie,4,Température plus chaude que la moyenne (à risque),6,0,0,0,0,0,,4,0,Travaux extérieurs(2); Transformation(1); Travaux intérieurs(1),0,0,,,1,Chicot du Canada(1),8,1
P06218,45.4934,-73.5786,Ville-Marie,3,Température plus proche de la moyenne,8,0,0,0,0,0,,4,0,Transformation(3); Démolition(1),0,0,,,2,Ulmus x 'Morton Glossy' (Triumph TM)(1); Micocoulier occidental(1),14,2
P06219,45.4934,-73.5784,Ville-Marie,3,Température plus proche de la moyenne,9,4,0,0,0,0,Dommages matériels,1,0,Transformation(1),0,0,,,2,Érable de Norvège(1); Frêne de Pennsylvanie Marshall Seedless(1),24.5,2
P06220,45.4934,-73.5782,Ville-Marie,3,Température plus proche de la moyenne,2,0,0,0,0,0,,0,0,,0,0,,,1,Érable Autumn Blaze(1),10,1
P06221,45.4934,-73.5756,Ville-Marie,3,Température plus proche de la moyenne,4,0,0,0,0,0,,0,0,,0,0,,,2,Orme Morton (Accolade TM)(2),5,2
P06222,45.4934,-73.5752,Ville-Marie,3,Température plus proche de la moyenne,4,0,0,0,0,0,,0,0,,0,0,,,2,Orme Morton (Accolade TM)(2),5,2
P06223,45.4934,-73.574,,5,Îlot de chaleur,10,10,1,0,0,1,Léger,0,0,,0,0,,,0,,,0
P06224,45.4934,-73.5738,Ville-Marie,5,Îlot de chaleur,2,0,0,0,0,0,,0,0,,0,0,,,1,Chicot du Canada(1),7,1
P06225,45.4934,-73.573,Ville-Marie,5,Îlot de chaleur,2,0,0,0,0,0,,0,0,,0,0,,,1,Catalpa de l'Ouest(1),5,1
P06226,45.4934,-73.5728,Ville-Marie,4,Température plus chaude que la moyenne (à risque),5,0,0,0,0,0,,0,0,,0,0,,,2,Érable de Norvège colonnaire(1); Ulmus x New Horizon(1),6.5,3
P06227,45.4934,-73.5714,Ville-Marie,3,Température plus proche de la moyenne,4,0,0,0,0,0,,0,0,,0,0,,,2,Orme Homestead(1); Chicot du Canada(1),11.5,2
P06228,45.4934,-73.5712,Ville-Marie,3,Température plus proche de la moyenne,2,0,0,0,0,0,,0,0,,0,0,,,1,Orme d'Amérique(1),29,1
P06229,45.4934,-73.571,Ville-Marie,3,Température plus proche de la moyenne,14,0,0,0,0,0,,0,0,,0,0,,,7,Orme de Sibérie(5); Pommier(1); Orme Groeneveld(1),34.3,7
P06230,45.4934,-73.5708,Ville-Marie,3,Température plus proche de la moyenne,6,0,0,0,0,0,,0,0,,0,0,,,3,Noyer noir(1); Pin noir d'Autriche(1); Épinette du Colorado(1),16.7,3
P06231,45.4934,-73.5706,Ville-Marie,3,Température plus proche de la moyenne,8,0,0,0,0,0,,0,0,,0,0,,,4,Pin noir d'Autriche(2); Épinette du Colorado(2),20.8,4
P06232,45.4934,-73.5704,Ville-Marie,3,Température plus proche de la moyenne,13,0,0,0,0,0,,3,15,Certificat d'autorisation(2); Construction(1),0,0,,,5,Orme de Sibérie(3); Épinette du Colorado(1); Érable à sucre(1),36.8,5
P06233,45.4934,-73.5702,Ville-Marie,3,Température plus proche de la moyenne,16,0,0,0,0,0,,0,0,,2,2,Construction/rénovation avec excavation(2),2026-12-31,7,Frêne de Pennsylvanie(4); Érable à sucre(1); Sorbier des oiseaux(1),21,7
P06234,45.4934,-73.57,Ville-Marie,3,Température plus proche de la moyenne,8,3,0,0,0,0,Dommages matériels,1,0,Transformation(1),0,0,,,2,Tilleul à petites feuilles(2),50.5,2
P06235,45.4934,-73.5698,Ville-Marie,4,Température plus chaude que la moyenne (à risque),4,0,0,0,0,0,,0,0,,0,0,,,2,Érable Autumn Blaze(1); Chicot du Canada(1),10.5,2
P06236,45.4934,-73.5696,Ville-Marie,4,Température plus chaude que la moyenne (à risque),7,0,0,0,0,0,,7,0,Transformation(5); Travaux extérieurs(2),0,0,,,0,,,0
P06237,45.4934,-73.5694,Ville-Marie,4,Température plus chaude que la moyenne (à risque),3,0,0,0,0,0,,3,0,Transformation(1); Abattage d'arbre(1); Travaux extérieurs(1),0,0,,,0,,,0
P06238,45.4934,-73.5688,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,2,0,Transformation(1); Certificat d'autorisation(1),0,0,,,0,,,0
P06239,45.4934,-73.5686,Ville-Marie,4,Température plus chaude que la moyenne (à risque),1,0,0,0,0,0,,0,0,,0,0,,,0,,,1
P06240,45.4934,-73.5684,Ville-Marie,4,Température plus chaude que la moyenne (à risque),3,0,0,0,0,0,,2,0,Transformation(1); Travaux extérieurs(1),1,1,Construction/rénovation sans excavation(1),2026-09-15,0,,,0
P06241,45.4934,-73.5682,,4,Température plus chaude que la moyenne (à risque),22,22,9,0,0,9,Léger,0,0,,0,0,,,0,,,0
P06242,45.4934,-73.568,,4,Température plus chaude que la moyenne (à risque),3,3,1,0,0,1,Léger,0,0,,0,0,,,0,,,0
P06243,45.4934,-73.5678,Ville-Marie,3,Température plus proche de la moyenne,12,0,0,0,0,0,,0,0,,0,0,,,6,Févier inerme d'Amérique(3); Chêne anglais fastigié(2); Pin noir d'Autriche(1),36.8,6
P06244,45.4934,-73.5676,Ville-Marie,3,Température plus proche de la moyenne,4,0,0,0,0,0,,0,0,,0,0,,,2,Févier inerme d'Amérique(2),39,2
P06245,45.4934,-73.5674,Ville-Marie,3,Température plus proche de la moyenne,2,0,0,0,0,0,,0,0,,0,0,,,1,Févier inerme d'Amérique(1),42,1
P06246,45.4934,-73.5672,Ville-Marie,3,Température plus proche de la moyenne,14,0,0,0,0,0,,0,0,,0,0,,,7,Érable de Norvège Crimson King(5); Épinette du Colorado(2),33.4,7
P06247,45.4934,-73.567,Ville-Marie,3,Température plus proche de la moyenne,6,0,0,0,0,0,,0,0,,0,0,,,3,Épinette du Colorado(2); Érable de Norvège Crimson King(1),32.3,3
P06248,45.4934,-73.5668,Ville-Marie,3,Température plus proche de la moyenne,1,0,0,0,0,0,,0,0,,0,0,,,0,,,1
P06249,45.4934,-73.5662,Ville-Marie,3,Température plus proche de la moyenne,10,0,0,0,0,0,,0,0,,0,0,,,5,Chêne anglais fastigié(3); Pommetier Profusion(2),24.8,5
P06250,45.4934,-73.566,Ville-Marie,3,Température plus proche de la moyenne,2,0,0,0,0,0,,0,0,,0,0,,,1,Févier Skyline(1),32,1
P06251,45.4934,-73.5658,Ville-Marie,3,Température plus proche de la moyenne,4,0,0,0,0,0,,0,0,,0,0,,,2,Févier Skyline(2),23,2
P06252,45.4934,-73.5656,Ville-Marie,3,Température plus proche de la moyenne,10,0,0,0,0,0,,0,0,,0,0,,,5,Érable de Norvège Deborah(3); Érable Autumn Blaze(2),7.4,5
P06253,45.4934,-73.5654,Ville-Marie,3,Température plus proche de la moyenne,6,0,0,0,0,0,,0,0,,0,0,,,3,Érable Autumn Blaze(2); Érable de Norvège Deborah(1),8.3,3
P06254,45.4934,-73.5646,Ville-Marie,4,Température plus chaude que la moyenne (à risque),6,0,0,0,0,0,,0,0,,0,0,,,3,Ginkgo à feuilles bilobées(3),6.7,3
P06255,45.4934,-73.5644,Le Sud-Ouest,4,Température plus chaude que la moyenne (à risque),6,2,0,0,0,0,Dommages matériels (sous seuil),2,0,Démolition(2),0,0,,,1,Chicot du Canada(1),5,1
P06256,45.4934,-73.5642,Ville-Marie,4,Température plus chaude que la moyenne (à risque),4,0,0,0,0,0,,0,0,,0,0,,,2,Chicot du Canada(2),5,2
P06257,45.4934,-73.5638,Le Sud-Ouest,5,Îlot de chaleur,1,0,0,0,0,0,,0,0,,0,0,,,0,,,1
P06258,45.4934,-73.5636,Le Sud-Ouest,5,Îlot de chaleur,4,0,0,0,0,0,,0,0,,0,0,,,1,Chicot du Canada(1),5,3
P06259,45.4934,-73.5634,Le Sud-Ouest,5,Îlot de chaleur,2,0,0,0,0,0,,0,0,,0,0,,,1,Orme Morton (Accolade TM)(1),18,1
P06260,45.4934,-73.5632,Le Sud-Ouest,4,Température plus chaude que la moyenne (à risque),3,0,0,0,0,0,,0,0,,0,0,,,1,Orme Morton (Accolade TM)(1),18,2
P06261,45.4934,-73.5626,Le Sud-Ouest,5,Îlot de chaleur,2,0,0,0,0,0,,2,0,Abattage d'arbres(2),0,0,,,0,,,0
P06262,45.4934,-73.5624,Le Sud-Ouest,5,Îlot de chaleur,3,0,0,0,0,0,,0,0,,0,0,,,0,,,3
P06263,45.4934,-73.562,Le Sud-Ouest,5,Îlot de chaleur,2,0,0,0,0,0,,2,0,Démolition(1); Abattage d'arbres(1),0,0,,,0,,,0
P06264,45.4934,-73.5616,Le Sud-Ouest,4,Température plus chaude que la moyenne (à risque),1,0,0,0,0,0,,1,0,Démolition(1),0,0,,,0,,,0
P06265,45.4934,-73.5612,Le Sud-Ouest,4,Température plus chaude que la moyenne (à risque),1,0,0,0,0,0,,1,0,Transformation(1),0,0,,,0,,,0
P06266,45.4934,-73.561,Le Sud-Ouest,4,Température plus chaude que la moyenne (à risque),1,0,0,0,0,0,,0,0,,1,1,Construction/rénovation avec excavation(1),2026-06-26,0,,,0
P06267,45.4934,-73.5602,Le Sud-Ouest,4,Température plus chaude que la moyenne (à risque),5,0,0,0,0,0,,5,0,Transformation(5),0,0,,,0,,,0
P06268,45.4934,-73.56,Le Sud-Ouest,4,Température plus chaude que la moyenne (à risque),1,0,0,0,0,0,,1,0,Démolition(1),0,0,,,0,,,0
P06269,45.4934,-73.5598,Le Sud-Ouest,4,Température plus chaude que la moyenne (à risque),4,0,0,0,0,0,,4,0,Transformation(4),0,0,,,0,,,0
P06270,45.4934,-73.5596,Le Sud-Ouest,4,Température plus chaude que la moyenne (à risque),4,0,0,0,0,0,,0,0,,0,0,,,2,Acer x freemanii 'Armstrong'(2),6.5,2
P06271,45.4934,-73.5592,Le Sud-Ouest,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Orme Morton (Accolade TM)(1),8,1
P06272,45.4934,-73.5588,Le Sud-Ouest,4,Température plus chaude que la moyenne (à risque),3,0,0,0,0,0,,3,2,Travaux intérieurs(2); Transformation(1),0,0,,,0,,,0
P06273,45.4934,-73.5582,Le Sud-Ouest,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Orme Pioneer(1),5,1
P06274,45.4934,-73.558,Le Sud-Ouest,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Érable argenté Pyramidal(1),14,1
P06275,45.4934,-73.5578,Le Sud-Ouest,4,Température plus chaude que la moyenne (à risque),17,1,0,0,0,0,Dommages matériels,15,0,Transformation(15),0,0,,,0,,,1
P06276,45.4934,-73.5576,Le Sud-Ouest,4,Température plus chaude que la moyenne (à risque),5,0,0,0,0,0,,3,0,Transformation(3),0,0,,,1,Ginkgo biloba Magyar(1),5,1
P06277,45.4934,-73.5574,,4,Température plus chaude que la moyenne (à risque),65,65,5,0,0,5,Léger,0,0,,0,0,,,0,,,0
P06278,45.4934,-73.5572,Le Sud-Ouest,4,Température plus chaude que la moyenne (à risque),3,0,0,0,0,0,,0,0,,0,0,,,1,Chicot du Canada(1),21,2
P06279,45.4934,-73.5568,Le Sud-Ouest,4,Température plus chaude que la moyenne (à risque),1,0,0,0,0,0,,1,0,Travaux intérieurs(1),0,0,,,0,,,0
P06280,45.4934,-73.5562,Le Sud-Ouest,4,Température plus chaude que la moyenne (à risque),4,0,0,0,0,0,,0,0,,0,0,,,0,,,4
P06281,45.4934,-73.5556,Le Sud-Ouest,3,Température plus proche de la moyenne,2,0,0,0,0,0,,0,0,,0,0,,,0,,,2
P06282,45.4932,-73.585,Ville-Marie,3,Température plus proche de la moyenne,3,0,0,0,0,0,,1,0,Transformation(1),0,0,,,1,Érable argenté(1),40,1
P06283,45.4932,-73.5848,Ville-Marie,3,Température plus proche de la moyenne,3,0,0,0,0,0,,0,0,,0,0,,,1,Tilleul à petites feuilles Greenspire(1),22,2
P06284,45.4932,-73.5846,Ville-Marie,3,Température plus proche de la moyenne,4,0,0,0,0,0,,3,0,Travaux intérieurs(2); Transformation(1),0,0,,,0,,,1
P06285,45.4932,-73.5844,Ville-Marie,3,Température plus proche de la moyenne,1,0,0,0,0,0,,1,0,Transformation(1),0,0,,,0,,,0
P06286,45.4932,-73.5838,,4,Température plus chaude que la moyenne (à risque),12,12,3,0,0,3,Léger,0,0,,0,0,,,0,,,0
P06287,45.4932,-73.5836,Ville-Marie,4,Température plus chaude que la moyenne (à risque),14,0,0,0,0,0,,6,74,Transformation(6),0,0,,,4,Orme Morton (Accolade TM)(2); Érable de Norvège colonnaire(1); Tilleul à petites feuilles(1),18,4
P06288,45.4932,-73.5832,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,2,0,Transformation(1); Certificat d'autorisation(1),0,0,,,0,,,0
P06289,45.4932,-73.5826,Ville-Marie,4,Température plus chaude que la moyenne (à risque),3,0,0,0,0,0,,3,0,Transformation(1); Certificat d'autorisation(1); Travaux extérieurs(1),0,0,,,0,,,0
P06290,45.4932,-73.5824,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Érable argenté(1),56,1
P06291,45.4932,-73.5822,Ville-Marie,4,Température plus chaude que la moyenne (à risque),10,8,3,0,0,3,Léger,0,0,,0,0,,,1,Orme Morton (Accolade TM)(1),33,1
P06292,45.4932,-73.582,Ville-Marie,4,Température plus chaude que la moyenne (à risque),4,0,0,0,0,0,,0,0,,0,0,,,2,Orme Morton (Accolade TM)(2),19,2
P06293,45.4932,-73.5816,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,2,0,Transformation(1); Travaux extérieurs(1),0,0,,,0,,,0
P06294,45.4932,-73.5814,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,2,18,Construction(1); Travaux extérieurs-intérieurs(1),0,0,,,0,,,0
P06295,45.4932,-73.5812,Ville-Marie,5,Îlot de chaleur,5,1,0,0,0,0,Dommages matériels (sous seuil),0,0,,0,0,,,2,Févier Skyline(2),5,2
P06296,45.4932,-73.581,Ville-Marie,5,Îlot de chaleur,23,13,1,0,0,1,Léger,8,0,Transformation(8),0,0,,,1,Chicot du Canada(1),13,1
P06297,45.4932,-73.5808,Ville-Marie,5,Îlot de chaleur,3,0,0,0,0,0,,1,0,Travaux extérieurs(1),0,0,,,1,Orme Homestead(1),40,1
P06298,45.4932,-73.5806,Ville-Marie,5,Îlot de chaleur,7,0,0,0,0,0,,7,0,Transformation(3); Travaux intérieurs(3); Travaux extérieurs(1),0,0,,,0,,,0
P06299,45.4932,-73.5804,Ville-Marie,5,Îlot de chaleur,5,0,0,0,0,0,,5,0,Transformation(3); Travaux intérieurs(2),0,0,,,0,,,0
P06300,45.4932,-73.5802,Ville-Marie,5,Îlot de chaleur,2,0,0,0,0,0,,0,0,,0,0,,,0,,,2
P06301,45.4932,-73.58,Ville-Marie,4,Température plus chaude que la moyenne (à risque),25,2,0,0,0,0,Dommages matériels,17,0,Transformation(17),0,0,,,3,Févier Skyline(3),16.3,3
P06302,45.4932,-73.5798,Ville-Marie,4,Température plus chaude que la moyenne (à risque),5,1,0,0,0,0,Dommages matériels,1,0,Transformation(1),0,0,,,1,Févier inerme d'Amérique(1),25,2
P06303,45.4932,-73.5794,Ville-Marie,4,Température plus chaude que la moyenne (à risque),14,0,0,0,0,0,,14,32,Transformation(6); Travaux extérieurs-intérieurs(3); Travaux intérieurs(3),0,0,,,0,,,0
